Region,Gene,TF,region_chr,region_start,region_end,locus_id,n_active_celltypes,tf_stability
chr11:65827732-65828233,TSGA10IP,BATF3,11.0,65827732.0,65828233.0,AD_locus_10,8,intermediate
chr11:66012869-66013370,TSGA10IP,BATF3,11.0,66012869.0,66013370.0,AD_locus_10,14,intermediate
chr11:65803099-65803600,CFL1,BHLHE40,11.0,65803099.0,65803600.0,AD_locus_10,8,intermediate
chr11:66012869-66013370,CATSPER1,BNC2,11.0,66012869.0,66013370.0,AD_locus_10,14,intermediate
chr11:66020950-66021451,CATSPER1,BNC2,11.0,66020950.0,66021451.0,AD_locus_10,26,intermediate
chr11:65899131-65899632,CATSPER1,BNC2,11.0,65899131.0,65899632.0,AD_locus_10,22,intermediate
chr11:65915606-65916107,CATSPER1,BNC2,11.0,65915606.0,65916107.0,AD_locus_10,5,intermediate
chr11:66112499-66113000,CATSPER1,BNC2,11.0,66112499.0,66113000.0,AD_locus_10,19,intermediate
chr11:65986342-65986843,CATSPER1,BNC2,11.0,65986342.0,65986843.0,AD_locus_10,5,intermediate
chr11:65880909-65881410,SNX32,CDC5L,11.0,65880909.0,65881410.0,AD_locus_10,19,not_in_TOPPLE
chr11:65902017-65902518,SNX32,CDC5L,11.0,65902017.0,65902518.0,AD_locus_10,12,not_in_TOPPLE
chr11:65587205-65587706,MAP3K11,CEBPA,11.0,65587205.0,65587706.0,AD_locus_10,10,intermediate
chr11:65726505-65727006,MAP3K11,CEBPA,11.0,65726505.0,65727006.0,AD_locus_10,6,intermediate
chr11:66014634-66015135,FOSL1,CEBPA,11.0,66014634.0,66015135.0,AD_locus_10,8,intermediate
chr11:65767740-65768241,FOSL1,CEBPA,11.0,65767740.0,65768241.0,AD_locus_10,8,intermediate
chr11:65775611-65776112,FOSL1,CEBPA,11.0,65775611.0,65776112.0,AD_locus_10,11,intermediate
chr11:65769719-65770220,FOSL1,CEBPA,11.0,65769719.0,65770220.0,AD_locus_10,51,intermediate
chr11:65776152-65776653,FOSL1,CEBPA,11.0,65776152.0,65776653.0,AD_locus_10,11,intermediate
chr11:65776152-65776653,AP5B1,CEBPA,11.0,65776152.0,65776653.0,AD_locus_10,11,intermediate
chr11:65889408-65889909,AP5B1,CEBPA,11.0,65889408.0,65889909.0,AD_locus_10,2,intermediate
chr11:65308227-65308728,CDC42EP2,CEBPA,11.0,65308227.0,65308728.0,AD_locus_10,17,intermediate
chr11:66014634-66015135,CATSPER1,CEBPA,11.0,66014634.0,66015135.0,AD_locus_10,8,intermediate
chr11:65672128-65672629,MAP3K11,CEBPB,11.0,65672128.0,65672629.0,AD_locus_10,9,intermediate
chr11:65587205-65587706,KCNK7,CEBPB,11.0,65587205.0,65587706.0,AD_locus_10,10,intermediate
chr11:65446701-65447202,KCNK7,CEBPB,11.0,65446701.0,65447202.0,AD_locus_10,25,intermediate
chr11:65726505-65727006,KCNK7,CEBPB,11.0,65726505.0,65727006.0,AD_locus_10,6,intermediate
chr11:65442665-65443166,KCNK7,CEBPB,11.0,65442665.0,65443166.0,AD_locus_10,22,intermediate
chr11:65446701-65447202,CDC42EP2,CEBPB,11.0,65446701.0,65447202.0,AD_locus_10,25,intermediate
chr11:65441729-65442230,EHBP1L1,CEBPB,11.0,65441729.0,65442230.0,AD_locus_10,21,intermediate
chr11:65672128-65672629,EHBP1L1,CEBPB,11.0,65672128.0,65672629.0,AD_locus_10,9,intermediate
chr11:65446701-65447202,EHBP1L1,CEBPB,11.0,65446701.0,65447202.0,AD_locus_10,25,intermediate
chr11:65791587-65792088,DRAP1,CEBPB,11.0,65791587.0,65792088.0,AD_locus_10,59,intermediate
chr11:65311208-65311709,CDC42EP2,CEBPD,11.0,65311208.0,65311709.0,AD_locus_10,6,intermediate
chr11:66137663-66138164,YIF1A,CEBPG,11.0,66137663.0,66138164.0,AD_locus_10,26,not_in_TOPPLE
chr11:65694832-65695333,ZNRD2,CEBPG,11.0,65694832.0,65695333.0,AD_locus_10,12,not_in_TOPPLE
chr11:66020950-66021451,BANF1,CEBPG,11.0,66020950.0,66021451.0,AD_locus_10,26,not_in_TOPPLE
chr11:66137663-66138164,BANF1,CEBPG,11.0,66137663.0,66138164.0,AD_locus_10,26,not_in_TOPPLE
chr11:65694832-65695333,CFL1,CEBPG,11.0,65694832.0,65695333.0,AD_locus_10,12,not_in_TOPPLE
chr11:65726505-65727006,CFL1,CEBPG,11.0,65726505.0,65727006.0,AD_locus_10,6,not_in_TOPPLE
chr11:65694832-65695333,SIPA1,CENPB,11.0,65694832.0,65695333.0,AD_locus_10,12,not_in_TOPPLE
chr11:65633706-65634207,ZNRD2,CREB3,11.0,65633706.0,65634207.0,AD_locus_10,5,not_in_TOPPLE
chr11:65566002-65566503,ZNRD2,CREB3,11.0,65566002.0,65566503.0,AD_locus_10,14,not_in_TOPPLE
chr11:65899131-65899632,SNX32,CTCF,11.0,65899131.0,65899632.0,AD_locus_10,22,not_in_TOPPLE
chr11:65879548-65880049,SNX32,CTCF,11.0,65879548.0,65880049.0,AD_locus_10,51,not_in_TOPPLE
chr11:65919693-65920194,SNX32,CTCF,11.0,65919693.0,65920194.0,AD_locus_10,48,not_in_TOPPLE
chr11:66022332-66022833,C11orf68,CTCF,11.0,66022332.0,66022833.0,AD_locus_10,58,not_in_TOPPLE
chr11:65566002-65566503,PCNX3,CXXC1,11.0,65566002.0,65566503.0,AD_locus_10,14,not_in_TOPPLE
chr11:65956886-65957387,C11orf68,DBP,11.0,65956886.0,65957387.0,AD_locus_10,19,not_in_TOPPLE
chr11:65552675-65553176,MAP3K11,DRAP1,11.0,65552675.0,65553176.0,AD_locus_10,33,not_in_TOPPLE
chr11:65744365-65744866,MAP3K11,DRAP1,11.0,65744365.0,65744866.0,AD_locus_10,13,not_in_TOPPLE
chr11:65552675-65553176,EHBP1L1,DRAP1,11.0,65552675.0,65553176.0,AD_locus_10,33,not_in_TOPPLE
chr11:65744365-65744866,FIBP,DRAP1,11.0,65744365.0,65744866.0,AD_locus_10,13,not_in_TOPPLE
chr11:65744365-65744866,CFL1,DRAP1,11.0,65744365.0,65744866.0,AD_locus_10,13,not_in_TOPPLE
chr11:65769719-65770220,KAT5,E2F4,11.0,65769719.0,65770220.0,AD_locus_10,51,not_in_TOPPLE
chr11:65791587-65792088,KAT5,E2F4,11.0,65791587.0,65792088.0,AD_locus_10,59,not_in_TOPPLE
chr11:65776152-65776653,KAT5,E2F4,11.0,65776152.0,65776653.0,AD_locus_10,11,not_in_TOPPLE
chr11:65610899-65611400,KAT5,E2F4,11.0,65610899.0,65611400.0,AD_locus_10,8,not_in_TOPPLE
chr11:65744365-65744866,KAT5,E2F4,11.0,65744365.0,65744866.0,AD_locus_10,13,not_in_TOPPLE
chr11:65791587-65792088,FIBP,E2F4,11.0,65791587.0,65792088.0,AD_locus_10,59,not_in_TOPPLE
chr11:65902017-65902518,FIBP,E2F4,11.0,65902017.0,65902518.0,AD_locus_10,12,not_in_TOPPLE
chr11:65403478-65403979,DPF2,E2F4,11.0,65403478.0,65403979.0,AD_locus_10,28,not_in_TOPPLE
chr11:65329826-65330327,DPF2,E2F4,11.0,65329826.0,65330327.0,AD_locus_10,46,not_in_TOPPLE
chr11:65378165-65378666,DPF2,E2F4,11.0,65378165.0,65378666.0,AD_locus_10,17,not_in_TOPPLE
chr11:65492831-65493332,DPF2,E2F4,11.0,65492831.0,65493332.0,AD_locus_10,9,not_in_TOPPLE
chr11:65442665-65443166,DPF2,E2F4,11.0,65442665.0,65443166.0,AD_locus_10,22,not_in_TOPPLE
chr11:65407657-65408158,DPF2,E2F4,11.0,65407657.0,65408158.0,AD_locus_10,20,not_in_TOPPLE
chr11:65441729-65442230,DPF2,E2F4,11.0,65441729.0,65442230.0,AD_locus_10,21,not_in_TOPPLE
chr11:65384358-65384859,FRMD8,E2F4,11.0,65384358.0,65384859.0,AD_locus_10,6,not_in_TOPPLE
chr11:65547399-65547900,FRMD8,E2F4,11.0,65547399.0,65547900.0,AD_locus_10,14,not_in_TOPPLE
chr11:65333576-65334077,FRMD8,E2F4,11.0,65333576.0,65334077.0,AD_locus_10,61,not_in_TOPPLE
chr11:65416298-65416799,FRMD8,E2F4,11.0,65416298.0,65416799.0,AD_locus_10,53,not_in_TOPPLE
chr11:65417820-65418321,FRMD8,E2F4,11.0,65417820.0,65418321.0,AD_locus_10,4,not_in_TOPPLE
chr11:65454964-65455465,FRMD8,E2F4,11.0,65454964.0,65455465.0,AD_locus_10,62,not_in_TOPPLE
chr11:65879548-65880049,CCDC85B,E2F4,11.0,65879548.0,65880049.0,AD_locus_10,51,not_in_TOPPLE
chr11:65899131-65899632,CCDC85B,E2F4,11.0,65899131.0,65899632.0,AD_locus_10,22,not_in_TOPPLE
chr11:66022332-66022833,CCDC85B,E2F4,11.0,66022332.0,66022833.0,AD_locus_10,58,not_in_TOPPLE
chr11:65909137-65909638,CCDC85B,E2F4,11.0,65909137.0,65909638.0,AD_locus_10,22,not_in_TOPPLE
chr11:65902017-65902518,CCDC85B,E2F4,11.0,65902017.0,65902518.0,AD_locus_10,12,not_in_TOPPLE
chr11:65880909-65881410,CCDC85B,E2F4,11.0,65880909.0,65881410.0,AD_locus_10,19,not_in_TOPPLE
chr11:65924471-65924972,CFL1,E2F4,11.0,65924471.0,65924972.0,AD_locus_10,1,not_in_TOPPLE
chr11:65902017-65902518,CFL1,E2F4,11.0,65902017.0,65902518.0,AD_locus_10,12,not_in_TOPPLE
chr11:65924471-65924972,SF3B2,E2F4,11.0,65924471.0,65924972.0,AD_locus_10,1,not_in_TOPPLE
chr11:65902017-65902518,SF3B2,E2F4,11.0,65902017.0,65902518.0,AD_locus_10,12,not_in_TOPPLE
chr11:65329826-65330327,CAPN1,E2F4,11.0,65329826.0,65330327.0,AD_locus_10,46,not_in_TOPPLE
chr11:65786290-65786791,RELA,E2F4,11.0,65786290.0,65786791.0,AD_locus_10,44,not_in_TOPPLE
chr11:65744365-65744866,RELA,E2F4,11.0,65744365.0,65744866.0,AD_locus_10,13,not_in_TOPPLE
chr11:65555771-65556272,RELA,E2F4,11.0,65555771.0,65556272.0,AD_locus_10,12,not_in_TOPPLE
chr11:65525382-65525883,RELA,E2F4,11.0,65525382.0,65525883.0,AD_locus_10,54,not_in_TOPPLE
chr11:65625920-65626421,RELA,E2F4,11.0,65625920.0,65626421.0,AD_locus_10,59,not_in_TOPPLE
chr11:65791587-65792088,RELA,E2F4,11.0,65791587.0,65792088.0,AD_locus_10,59,not_in_TOPPLE
chr11:65744365-65744866,RNASEH2C,E2F4,11.0,65744365.0,65744866.0,AD_locus_10,13,not_in_TOPPLE
chr11:65588057-65588558,RNASEH2C,E2F4,11.0,65588057.0,65588558.0,AD_locus_10,60,not_in_TOPPLE
chr11:65791587-65792088,RNASEH2C,E2F4,11.0,65791587.0,65792088.0,AD_locus_10,59,not_in_TOPPLE
chr11:65941286-65941787,TSGA10IP,EHF,11.0,65941286.0,65941787.0,AD_locus_10,23,destabilizer
chr11:65924471-65924972,TSGA10IP,EHF,11.0,65924471.0,65924972.0,AD_locus_10,1,destabilizer
chr11:66014634-66015135,TSGA10IP,EHF,11.0,66014634.0,66015135.0,AD_locus_10,8,destabilizer
chr11:65820404-65820905,TSGA10IP,EHF,11.0,65820404.0,65820905.0,AD_locus_10,5,destabilizer
chr11:65956886-65957387,TSGA10IP,EHF,11.0,65956886.0,65957387.0,AD_locus_10,19,destabilizer
chr11:65938742-65939243,TSGA10IP,EHF,11.0,65938742.0,65939243.0,AD_locus_10,5,destabilizer
chr11:65821142-65821643,TSGA10IP,EHF,11.0,65821142.0,65821643.0,AD_locus_10,4,destabilizer
chr11:65860127-65860628,MUS81,ELF1,11.0,65860127.0,65860628.0,AD_locus_10,61,intermediate
chr11:65720556-65721057,MUS81,ELF1,11.0,65720556.0,65721057.0,AD_locus_10,62,intermediate
chr11:65880909-65881410,MUS81,ELF1,11.0,65880909.0,65881410.0,AD_locus_10,19,intermediate
chr11:65919693-65920194,MUS81,ELF1,11.0,65919693.0,65920194.0,AD_locus_10,48,intermediate
chr11:65719773-65720274,MUS81,ELF1,11.0,65719773.0,65720274.0,AD_locus_10,43,intermediate
chr11:66256989-66257490,PACS1,ELF1,11.0,66256989.0,66257490.0,AD_locus_10,59,intermediate
chr11:66127220-66127721,PACS1,ELF1,11.0,66127220.0,66127721.0,AD_locus_10,39,intermediate
chr11:66078929-66079430,PACS1,ELF1,11.0,66078929.0,66079430.0,AD_locus_10,1,intermediate
chr11:66126670-66127171,PACS1,ELF1,11.0,66126670.0,66127171.0,AD_locus_10,57,intermediate
chr11:66081416-66081917,PACS1,ELF1,11.0,66081416.0,66081917.0,AD_locus_10,61,intermediate
chr11:65956886-65957387,PACS1,ELF1,11.0,65956886.0,65957387.0,AD_locus_10,19,intermediate
chr11:65325697-65326198,FRMD8,ELF1,11.0,65325697.0,65326198.0,AD_locus_10,1,intermediate
chr11:65464685-65465186,FRMD8,ELF1,11.0,65464685.0,65465186.0,AD_locus_10,5,intermediate
chr11:65385409-65385910,FRMD8,ELF1,11.0,65385409.0,65385910.0,AD_locus_10,9,intermediate
chr11:65780691-65781192,SNX32,ELF1,11.0,65780691.0,65781192.0,AD_locus_10,58,intermediate
chr11:65924471-65924972,SNX32,ELF1,11.0,65924471.0,65924972.0,AD_locus_10,1,intermediate
chr11:65694832-65695333,SNX32,ELF1,11.0,65694832.0,65695333.0,AD_locus_10,12,intermediate
chr11:66146006-66146507,RAB1B,ELF2,11.0,66146006.0,66146507.0,AD_locus_10,3,not_in_TOPPLE
chr11:66209175-66209676,RAB1B,ELF2,11.0,66209175.0,66209676.0,AD_locus_10,11,not_in_TOPPLE
chr11:66272552-66273053,RAB1B,ELF2,11.0,66272552.0,66273053.0,AD_locus_10,12,not_in_TOPPLE
chr11:66077863-66078364,EIF1AD,ELF2,11.0,66077863.0,66078364.0,AD_locus_10,9,not_in_TOPPLE
chr11:66112499-66113000,EIF1AD,ELF2,11.0,66112499.0,66113000.0,AD_locus_10,19,not_in_TOPPLE
chr11:65941286-65941787,EIF1AD,ELF2,11.0,65941286.0,65941787.0,AD_locus_10,23,not_in_TOPPLE
chr11:66142409-66142910,EIF1AD,ELF2,11.0,66142409.0,66142910.0,AD_locus_10,7,not_in_TOPPLE
chr11:65547399-65547900,ZNRD2,ELK1,11.0,65547399.0,65547900.0,AD_locus_10,14,not_in_TOPPLE
chr11:65428183-65428684,ZNRD2,ELK1,11.0,65428183.0,65428684.0,AD_locus_10,5,not_in_TOPPLE
chr11:65427294-65427795,ZNRD2,ELK1,11.0,65427294.0,65427795.0,AD_locus_10,2,not_in_TOPPLE
chr11:65650468-65650969,ZNRD2,ELK1,11.0,65650468.0,65650969.0,AD_locus_10,1,not_in_TOPPLE
chr11:65902017-65902518,CTSW,EOMES,11.0,65902017.0,65902518.0,AD_locus_10,12,intermediate
chr11:66010569-66011070,CTSW,EOMES,11.0,66010569.0,66011070.0,AD_locus_10,4,intermediate
chr11:66160723-66161224,PACS1,ETS1,11.0,66160723.0,66161224.0,AD_locus_10,8,stabilizer
chr11:65530031-65530532,SLC25A45,ETS1,11.0,65530031.0,65530532.0,AD_locus_10,37,stabilizer
chr11:65522987-65523488,SLC25A45,ETS1,11.0,65522987.0,65523488.0,AD_locus_10,41,stabilizer
chr11:65496534-65497035,SLC25A45,ETS1,11.0,65496534.0,65497035.0,AD_locus_10,1,stabilizer
chr11:65384358-65384859,SLC25A45,ETS1,11.0,65384358.0,65384859.0,AD_locus_10,6,stabilizer
chr11:65508159-65508660,SLC25A45,ETS1,11.0,65508159.0,65508660.0,AD_locus_10,49,stabilizer
chr11:65522987-65523488,LTBP3,ETS1,11.0,65522987.0,65523488.0,AD_locus_10,41,stabilizer
chr11:65555771-65556272,LTBP3,ETS1,11.0,65555771.0,65556272.0,AD_locus_10,12,stabilizer
chr11:65496534-65497035,LTBP3,ETS1,11.0,65496534.0,65497035.0,AD_locus_10,1,stabilizer
chr11:65633706-65634207,LTBP3,ETS1,11.0,65633706.0,65634207.0,AD_locus_10,5,stabilizer
chr11:65530031-65530532,LTBP3,ETS1,11.0,65530031.0,65530532.0,AD_locus_10,37,stabilizer
chr11:65553269-65553770,LTBP3,ETS1,11.0,65553269.0,65553770.0,AD_locus_10,60,stabilizer
chr11:65492831-65493332,MAP3K11,ETS2,11.0,65492831.0,65493332.0,AD_locus_10,9,intermediate
chr11:65448352-65448853,MAP3K11,ETS2,11.0,65448352.0,65448853.0,AD_locus_10,29,intermediate
chr11:65610899-65611400,MAP3K11,ETS2,11.0,65610899.0,65611400.0,AD_locus_10,8,intermediate
chr11:65672128-65672629,AP5B1,ETS2,11.0,65672128.0,65672629.0,AD_locus_10,9,intermediate
chr11:65820404-65820905,AP5B1,ETS2,11.0,65820404.0,65820905.0,AD_locus_10,5,intermediate
chr11:65309003-65309504,CDC42EP2,ETS2,11.0,65309003.0,65309504.0,AD_locus_10,2,intermediate
chr11:65566002-65566503,SIPA1,ETV3,11.0,65566002.0,65566503.0,AD_locus_10,14,not_in_TOPPLE
chr11:65633706-65634207,SIPA1,ETV3,11.0,65633706.0,65634207.0,AD_locus_10,5,not_in_TOPPLE
chr11:65640501-65641002,SIPA1,ETV3,11.0,65640501.0,65641002.0,AD_locus_10,44,not_in_TOPPLE
chr11:65292770-65293271,DPF2,FLI1,11.0,65292770.0,65293271.0,AD_locus_10,4,not_in_TOPPLE
chr11:65325697-65326198,DPF2,FLI1,11.0,65325697.0,65326198.0,AD_locus_10,1,not_in_TOPPLE
chr11:65464685-65465186,DPF2,FLI1,11.0,65464685.0,65465186.0,AD_locus_10,5,not_in_TOPPLE
chr11:65404191-65404692,DPF2,FLI1,11.0,65404191.0,65404692.0,AD_locus_10,4,not_in_TOPPLE
chr11:66209175-66209676,BRMS1,FLI1,11.0,66209175.0,66209676.0,AD_locus_10,11,not_in_TOPPLE
chr11:66190658-66191159,BRMS1,FLI1,11.0,66190658.0,66191159.0,AD_locus_10,4,not_in_TOPPLE
chr11:66190658-66191159,SF3B2,FLI1,11.0,66190658.0,66191159.0,AD_locus_10,4,not_in_TOPPLE
chr11:65986342-65986843,C11orf68,FLI1,11.0,65986342.0,65986843.0,AD_locus_10,5,not_in_TOPPLE
chr11:66014634-66015135,C11orf68,FLI1,11.0,66014634.0,66015135.0,AD_locus_10,8,not_in_TOPPLE
chr11:65767740-65768241,C11orf68,FLI1,11.0,65767740.0,65768241.0,AD_locus_10,8,not_in_TOPPLE
chr11:65820404-65820905,C11orf68,FLI1,11.0,65820404.0,65820905.0,AD_locus_10,5,not_in_TOPPLE
chr11:65924471-65924972,C11orf68,FLI1,11.0,65924471.0,65924972.0,AD_locus_10,1,not_in_TOPPLE
chr11:65915606-65916107,C11orf68,FLI1,11.0,65915606.0,65916107.0,AD_locus_10,5,not_in_TOPPLE
chr11:65899131-65899632,BANF1,FLI1,11.0,65899131.0,65899632.0,AD_locus_10,22,not_in_TOPPLE
chr11:65879548-65880049,BANF1,FLI1,11.0,65879548.0,65880049.0,AD_locus_10,51,not_in_TOPPLE
chr11:66146006-66146507,BANF1,FLI1,11.0,66146006.0,66146507.0,AD_locus_10,3,not_in_TOPPLE
chr11:65880909-65881410,BANF1,FLI1,11.0,65880909.0,65881410.0,AD_locus_10,19,not_in_TOPPLE
chr11:65924471-65924972,BANF1,FLI1,11.0,65924471.0,65924972.0,AD_locus_10,1,not_in_TOPPLE
chr11:65672128-65672629,RELA,FLI1,11.0,65672128.0,65672629.0,AD_locus_10,9,not_in_TOPPLE
chr11:65577389-65577890,RELA,FLI1,11.0,65577389.0,65577890.0,AD_locus_10,23,not_in_TOPPLE
chr11:65587205-65587706,RELA,FLI1,11.0,65587205.0,65587706.0,AD_locus_10,10,not_in_TOPPLE
chr11:65767740-65768241,RELA,FLI1,11.0,65767740.0,65768241.0,AD_locus_10,8,not_in_TOPPLE
chr11:65820404-65820905,KAT5,FLI1,11.0,65820404.0,65820905.0,AD_locus_10,5,not_in_TOPPLE
chr11:65775611-65776112,KAT5,FLI1,11.0,65775611.0,65776112.0,AD_locus_10,11,not_in_TOPPLE
chr11:65672128-65672629,KAT5,FLI1,11.0,65672128.0,65672629.0,AD_locus_10,9,not_in_TOPPLE
chr11:65587205-65587706,KAT5,FLI1,11.0,65587205.0,65587706.0,AD_locus_10,10,not_in_TOPPLE
chr11:65767740-65768241,KAT5,FLI1,11.0,65767740.0,65768241.0,AD_locus_10,8,not_in_TOPPLE
chr11:66209175-66209676,YIF1A,FLI1,11.0,66209175.0,66209676.0,AD_locus_10,11,not_in_TOPPLE
chr11:66146006-66146507,YIF1A,FLI1,11.0,66146006.0,66146507.0,AD_locus_10,3,not_in_TOPPLE
chr11:66190658-66191159,YIF1A,FLI1,11.0,66190658.0,66191159.0,AD_locus_10,4,not_in_TOPPLE
chr11:65553269-65553770,FAM89B,FLI1,11.0,65553269.0,65553770.0,AD_locus_10,60,not_in_TOPPLE
chr11:65566002-65566503,FAM89B,FLI1,11.0,65566002.0,65566503.0,AD_locus_10,14,not_in_TOPPLE
chr11:65508159-65508660,FAM89B,FLI1,11.0,65508159.0,65508660.0,AD_locus_10,49,not_in_TOPPLE
chr11:66012869-66013370,FOSL1,FOS,11.0,66012869.0,66013370.0,AD_locus_10,14,intermediate
chr11:65827732-65828233,FOSL1,FOS,11.0,65827732.0,65828233.0,AD_locus_10,8,intermediate
chr11:65986342-65986843,FOSL1,FOS,11.0,65986342.0,65986843.0,AD_locus_10,5,intermediate
chr11:65744365-65744866,FOSL1,FOS,11.0,65744365.0,65744866.0,AD_locus_10,13,intermediate
chr11:65941286-65941787,FOSL1,FOS,11.0,65941286.0,65941787.0,AD_locus_10,23,intermediate
chr11:65915606-65916107,FOSL1,FOS,11.0,65915606.0,65916107.0,AD_locus_10,5,intermediate
chr11:66020950-66021451,FOSL1,FOS,11.0,66020950.0,66021451.0,AD_locus_10,26,intermediate
chr11:66015141-66015642,FOSL1,FOS,11.0,66015141.0,66015642.0,AD_locus_10,3,intermediate
chr11:65902017-65902518,CATSPER1,FOS,11.0,65902017.0,65902518.0,AD_locus_10,12,intermediate
chr11:66015141-66015642,CATSPER1,FOS,11.0,66015141.0,66015642.0,AD_locus_10,3,intermediate
chr11:65880909-65881410,CATSPER1,FOS,11.0,65880909.0,65881410.0,AD_locus_10,19,intermediate
chr11:65814100-65814601,FOSL1,FOSB,11.0,65814100.0,65814601.0,AD_locus_10,11,stabilizer
chr11:65814100-65814601,CFL1,FOSL2,11.0,65814100.0,65814601.0,AD_locus_10,11,intermediate
chr11:65588057-65588558,SIPA1,FOSL2,11.0,65588057.0,65588558.0,AD_locus_10,60,intermediate
chr11:65650468-65650969,SIPA1,FOSL2,11.0,65650468.0,65650969.0,AD_locus_10,1,intermediate
chr11:65577389-65577890,SIPA1,FOSL2,11.0,65577389.0,65577890.0,AD_locus_10,23,intermediate
chr11:65442665-65443166,POLA2,HMGA1,11.0,65442665.0,65443166.0,AD_locus_10,22,stabilizer
chr11:65378165-65378666,POLA2,HMGA1,11.0,65378165.0,65378666.0,AD_locus_10,17,stabilizer
chr11:66116038-66116539,SF3B2,IKZF1,11.0,66116038.0,66116539.0,AD_locus_10,30,intermediate
chr11:65633706-65634207,FAM89B,IKZF1,11.0,65633706.0,65634207.0,AD_locus_10,5,intermediate
chr11:65879548-65880049,MUS81,IKZF1,11.0,65879548.0,65880049.0,AD_locus_10,51,intermediate
chr11:65867975-65868476,MUS81,IKZF1,11.0,65867975.0,65868476.0,AD_locus_10,49,intermediate
chr11:65663628-65664129,SIPA1,IRF1,11.0,65663628.0,65664129.0,AD_locus_10,40,intermediate
chr11:66126012-66126513,RAB1B,IRF1,11.0,66126012.0,66126513.0,AD_locus_10,28,intermediate
chr11:65588057-65588558,ZNRD2,IRF2,11.0,65588057.0,65588558.0,AD_locus_10,60,not_in_TOPPLE
chr11:65428183-65428684,FAM89B,IRF2,11.0,65428183.0,65428684.0,AD_locus_10,5,not_in_TOPPLE
chr11:65428183-65428684,FRMD8,IRF3,11.0,65428183.0,65428684.0,AD_locus_10,5,not_in_TOPPLE
chr11:66127220-66127721,SART1,IRF3,11.0,66127220.0,66127721.0,AD_locus_10,39,not_in_TOPPLE
chr11:65956886-65957387,SART1,IRF3,11.0,65956886.0,65957387.0,AD_locus_10,19,not_in_TOPPLE
chr11:65902017-65902518,EIF1AD,IRF3,11.0,65902017.0,65902518.0,AD_locus_10,12,not_in_TOPPLE
chr11:66126012-66126513,EIF1AD,IRF3,11.0,66126012.0,66126513.0,AD_locus_10,28,not_in_TOPPLE
chr11:65902017-65902518,MUS81,IRF3,11.0,65902017.0,65902518.0,AD_locus_10,12,not_in_TOPPLE
chr11:66277293-66277794,KLC2,IRF3,11.0,66277293.0,66277794.0,AD_locus_10,5,not_in_TOPPLE
chr11:65440734-65441235,TIGD3,IRF5,11.0,65440734.0,65441235.0,AD_locus_10,37,intermediate
chr11:65792111-65792612,RNASEH2C,IRF7,11.0,65792111.0,65792612.0,AD_locus_10,15,intermediate
chr11:65820404-65820905,RNASEH2C,IRF7,11.0,65820404.0,65820905.0,AD_locus_10,5,intermediate
chr11:65588057-65588558,PCNX3,IRF9,11.0,65588057.0,65588558.0,AD_locus_10,60,not_in_TOPPLE
chr11:65663628-65664129,PCNX3,IRF9,11.0,65663628.0,65664129.0,AD_locus_10,40,not_in_TOPPLE
chr11:65976736-65977237,CATSPER1,JDP2,11.0,65976736.0,65977237.0,AD_locus_10,7,intermediate
chr11:65492831-65493332,KCNK7,JUND,11.0,65492831.0,65493332.0,AD_locus_10,9,stabilizer
chr11:65595016-65595517,MAP3K11,KLF10,11.0,65595016.0,65595517.0,AD_locus_10,16,intermediate
chr11:65879548-65880049,DRAP1,KLF11,11.0,65879548.0,65880049.0,AD_locus_10,51,intermediate
chr11:65524295-65524796,FAM89B,KLF13,11.0,65524295.0,65524796.0,AD_locus_10,55,not_in_TOPPLE
chr11:65427294-65427795,FAM89B,KLF13,11.0,65427294.0,65427795.0,AD_locus_10,2,not_in_TOPPLE
chr11:65638683-65639184,FAM89B,KLF13,11.0,65638683.0,65639184.0,AD_locus_10,47,not_in_TOPPLE
chr11:65650468-65650969,FAM89B,KLF13,11.0,65650468.0,65650969.0,AD_locus_10,1,not_in_TOPPLE
chr11:65525382-65525883,FAM89B,KLF13,11.0,65525382.0,65525883.0,AD_locus_10,54,not_in_TOPPLE
chr11:65638683-65639184,SIPA1,KLF13,11.0,65638683.0,65639184.0,AD_locus_10,47,not_in_TOPPLE
chr11:65558072-65558573,SIPA1,KLF13,11.0,65558072.0,65558573.0,AD_locus_10,59,not_in_TOPPLE
chr11:65625920-65626421,SIPA1,KLF13,11.0,65625920.0,65626421.0,AD_locus_10,59,not_in_TOPPLE
chr11:65791587-65792088,SIPA1,KLF13,11.0,65791587.0,65792088.0,AD_locus_10,59,not_in_TOPPLE
chr11:65589697-65590198,SIPA1,KLF13,11.0,65589697.0,65590198.0,AD_locus_10,32,not_in_TOPPLE
chr11:66243747-66244248,B4GAT1,KLF13,11.0,66243747.0,66244248.0,AD_locus_10,10,not_in_TOPPLE
chr11:66277857-66278358,B4GAT1,KLF13,11.0,66277857.0,66278358.0,AD_locus_10,31,not_in_TOPPLE
chr11:65909137-65909638,MUS81,KLF13,11.0,65909137.0,65909638.0,AD_locus_10,22,not_in_TOPPLE
chr11:65961920-65962421,MUS81,KLF13,11.0,65961920.0,65962421.0,AD_locus_10,54,not_in_TOPPLE
chr11:65525382-65525883,ZNRD2,KLF13,11.0,65525382.0,65525883.0,AD_locus_10,54,not_in_TOPPLE
chr11:65638683-65639184,ZNRD2,KLF13,11.0,65638683.0,65639184.0,AD_locus_10,47,not_in_TOPPLE
